InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
567929,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-09-22 17:31:00,0.85,12425.0,Portugal
548504,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-03-31 14:33:00,4.13,,United Kingdom
573814,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-11-01 11:31:00,0.42,13268.0,United Kingdom
573808,22553,PLASTERS IN TIN SKULLS,2,2011-11-01 11:29:00,1.65,14419.0,United Kingdom
565748,22839,3 TIER CAKE TIN GREEN AND CREAM,8,2011-09-06 12:38:00,12.75,14156.0,EIRE
543040,21877,HOME SWEET HOME MUG,3,2011-02-02 17:06:00,1.25,17337.0,United Kingdom
567310,21468,BUTTERFLY CROCHET FOOD COVER,2,2011-09-19 13:45:00,3.75,15504.0,United Kingdom
560145,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-07-15 11:04:00,3.95,13381.0,United Kingdom
544908,21626,VINTAGE UNION JACK PENNANT,12,2011-02-24 14:27:00,1.95,18056.0,United Kingdom
549126,22713,CARD I LOVE LONDON ,12,2011-04-06 14:23:00,0.42,16031.0,United Kingdom
576603,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-15 15:22:00,2.08,14911.0,EIRE
572549,20707,CRAZY DAISY HEART DECORATION,1,2011-10-24 17:03:00,2.46,,United Kingdom
542914,22383,LUNCH BAG SUKI  DESIGN ,5,2011-02-01 16:03:00,1.65,16161.0,United Kingdom
540418,47585A,PINK FAIRY CAKE CUSHION COVER,10,2011-01-07 11:04:00,4.21,,United Kingdom
536627,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-02 10:53:00,12.75,15658.0,United Kingdom
577697,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-11-21 12:02:00,0.85,15804.0,United Kingdom
580727,22562,MONSTERS STENCIL CRAFT,2,2011-12-05 17:17:00,2.46,14096.0,United Kingdom
538156,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-09 16:53:00,2.1,15555.0,United Kingdom
539958,22447,PIN CUSHION BABUSHKA BLUE,3,2010-12-23 13:26:00,2.51,,United Kingdom
540023,21240,BLUE POLKADOT CUP,8,2011-01-04 12:58:00,0.85,15039.0,United Kingdom
557283,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-06-19 12:26:00,0.42,16813.0,United Kingdom
559163,22203,MILK PAN RED RETROSPOT,2,2011-07-06 16:33:00,3.29,,United Kingdom
568908,22595,GINGHAM HEART DECORATION,12,2011-09-29 13:38:00,0.85,16653.0,United Kingdom
556479,21055,TOOL BOX SOFT TOY ,3,2011-06-12 12:50:00,8.95,16983.0,United Kingdom
540493,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-01-07 16:34:00,7.95,14867.0,United Kingdom
576045,23453,OVAL  MINI PORTRAIT FRAME,4,2011-11-13 14:42:00,1.95,15022.0,United Kingdom
539722,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-12-21 13:45:00,2.95,14911.0,EIRE
542103,21287,SCENTED VELVET LOUNGE CANDLE ,12,2011-01-25 13:26:00,1.25,13198.0,United Kingdom
560776,22469,HEART OF WICKER SMALL,12,2011-07-21 08:44:00,1.65,13995.0,United Kingdom
573763,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-11-01 09:56:00,2.49,17139.0,United Kingdom
575637,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-11-10 13:46:00,5.95,16904.0,United Kingdom
551005,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-04-26 09:48:00,4.96,,United Kingdom
556829,POST,POSTAGE,3,2011-06-15 10:51:00,28.0,12809.0,Portugal
545978,21703,BAG 125g SWIRLY MARBLES,6,2011-03-08 12:19:00,0.42,13975.0,United Kingdom
556102,23206,LUNCH BAG APPLE DESIGN,10,2011-06-08 16:15:00,1.65,13115.0,United Kingdom
572669,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-10-25 13:10:00,0.55,16549.0,United Kingdom
541282,22199,FRYING PAN RED RETROSPOT,2,2011-01-17 12:31:00,4.25,17690.0,United Kingdom
567338,22570,FELTCRAFT CUSHION RABBIT,4,2011-09-19 15:00:00,3.75,14146.0,United Kingdom
548516,22502,PICNIC BASKET WICKER SMALL,1,2011-03-31 16:28:00,10.79,,United Kingdom
567667,22174,PHOTO CUBE,2,2011-09-21 15:24:00,3.29,,United Kingdom
542906,22148,EASTER CRAFT 4 CHICKS ,2,2011-02-01 15:12:00,4.13,,United Kingdom
549547,22921,HERB MARKER CHIVES ,12,2011-04-10 11:33:00,0.65,16359.0,United Kingdom
559506,23061,VINTAGE EMBOSSED HEART,1,2011-07-08 15:17:00,2.46,,United Kingdom
580367,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2011-12-02 16:39:00,0.83,,United Kingdom
557120,21391,FRENCH LAVENDER SCENT HEART,12,2011-06-16 17:12:00,0.75,15669.0,United Kingdom
552905,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-05-12 11:10:00,1.45,15974.0,United Kingdom
552949,21534,DAIRY MAID LARGE MILK JUG,3,2011-05-12 12:01:00,4.95,16033.0,United Kingdom
551399,85014B,RED RETROSPOT UMBRELLA,5,2011-04-28 13:17:00,5.95,17874.0,United Kingdom
574864,21908,CHOCOLATE THIS WAY METAL SIGN,4,2011-11-07 12:29:00,2.1,14387.0,United Kingdom
557135,22616,PACK OF 12 LONDON TISSUES ,864,2011-06-17 09:12:00,0.25,17306.0,United Kingdom
578994,21843,RED RETROSPOT CAKE STAND,5,2011-11-27 15:44:00,10.95,14911.0,EIRE
547273,21717,EASTER TIN BUCKET,6,2011-03-22 11:05:00,2.55,14530.0,United Kingdom
571682,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1,2011-10-18 14:00:00,3.75,14179.0,United Kingdom
558096,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-06-26 13:24:00,1.25,15532.0,United Kingdom
560434,84569A,PACK 3 IRON ON DOG PATCHES,2,2011-07-18 15:56:00,0.83,,United Kingdom
536592,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2010-12-01 17:06:00,0.85,,United Kingdom
572872,21584,RETROSPOT SMALL TUBE MATCHES,2,2011-10-26 13:27:00,1.65,15320.0,United Kingdom
575138,85034a,3 GARDENIA MORRIS BOXED CANDLES,1,2011-11-08 15:24:00,8.29,,United Kingdom
544796,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2011-02-23 13:37:00,1.25,16208.0,United Kingdom
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2010-12-01 12:31:00,2.55,17897.0,United Kingdom
543674,47566,PARTY BUNTING,100,2011-02-11 11:28:00,3.75,16013.0,United Kingdom
542619,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-01-30 15:54:00,2.95,13869.0,United Kingdom
565930,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-08 10:32:00,1.69,12685.0,France
541827,85163B,BLACK BAROQUE WALL CLOCK ,2,2011-01-21 17:05:00,8.29,,United Kingdom
571107,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-10-13 16:17:00,2.1,13858.0,United Kingdom
C547725,22396,MAGNETS PACK OF 4 RETRO PHOTO,-6,2011-03-25 10:43:00,1.25,,United Kingdom
558777,15056N,EDWARDIAN PARASOL NATURAL,1,2011-07-04 10:23:00,12.46,,United Kingdom
553549,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-05-17 16:09:00,3.29,,United Kingdom
580118,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,18,2011-12-01 16:31:00,2.55,16011.0,United Kingdom
568327,23342,MINT DINER WALL CLOCK,4,2011-09-26 14:02:00,8.5,15492.0,United Kingdom
569533,21845,DAIRY MAID STRIPE MUG,6,2011-10-04 15:21:00,0.79,16374.0,United Kingdom
573008,22440,BALLOON WATER BOMB PACK OF 35,30,2011-10-27 12:26:00,0.36,12901.0,United Kingdom
562158,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-08-03 11:45:00,3.39,15039.0,United Kingdom
563032,21790,VINTAGE SNAP CARDS,12,2011-08-11 14:39:00,0.85,16076.0,United Kingdom
569147,22549,PICTURE DOMINOES,12,2011-09-30 15:33:00,1.45,12842.0,United Kingdom
566010,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-09-08 12:05:00,1.25,13700.0,United Kingdom
541130,21802,CHRISTMAS TREE HEART DECORATION,1,2011-01-14 10:15:00,0.83,,United Kingdom
579777,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-11-30 15:13:00,4.13,,United Kingdom
580997,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-12-06 17:23:00,0.83,15023.0,United Kingdom
552558,22917,HERB MARKER ROSEMARY,12,2011-05-10 11:33:00,0.65,14766.0,United Kingdom
564065,22039,BOTANICAL LILY GIFT WRAP,25,2011-08-22 15:05:00,0.42,15150.0,United Kingdom
539185,22834,HAND WARMER BABUSHKA DESIGN,3,2010-12-16 11:53:00,2.1,16470.0,United Kingdom
549927,22029,SPACEBOY BIRTHDAY CARD,216,2011-04-13 10:19:00,0.36,16684.0,United Kingdom
538566,85169A,IVORY LOVE BIRD CANDLE,2,2010-12-13 11:21:00,2.51,,United Kingdom
541497,22804,CANDLEHOLDER PINK HANGING HEART,7,2011-01-18 15:19:00,2.46,,United Kingdom
558501,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-30 10:19:00,7.95,13871.0,United Kingdom
568346,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-09-26 15:28:00,4.13,14096.0,United Kingdom
567980,22781,GUMBALL MAGAZINE RACK,1,2011-09-23 11:22:00,7.65,15311.0,United Kingdom
547860,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3,2011-03-27 12:21:00,4.25,17625.0,United Kingdom
575896,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-11-11 14:52:00,3.25,12480.0,Germany
573019,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-10-27 12:33:00,4.15,15145.0,United Kingdom
558864,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-07-04 12:38:00,2.95,,EIRE
552657,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-05-10 14:51:00,0.29,18041.0,United Kingdom
578530,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-11-24 14:37:00,2.08,14251.0,United Kingdom
565292,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,12,2011-09-02 11:54:00,2.1,16102.0,United Kingdom
552358,85185B,PINK HORSE SOCK PUPPET,12,2011-05-09 12:20:00,2.95,15673.0,United Kingdom
568207,21136,PAINTED METAL PEARS ASSORTED,8,2011-09-25 15:34:00,1.69,15150.0,United Kingdom
539009,22627,MINT KITCHEN SCALES,2,2010-12-15 13:24:00,8.5,13221.0,United Kingdom
537050,22548,HEADS AND TAILS SPORTING FUN,4,2010-12-05 11:10:00,1.25,14800.0,United Kingdom
549054,21539,RED RETROSPOT BUTTER DISH,3,2011-04-06 10:21:00,4.95,17719.0,United Kingdom
571508,DOT,DOTCOM POSTAGE,1,2011-10-17 15:27:00,195.06,,United Kingdom
574107,22593,CHRISTMAS GINGHAM STAR,12,2011-11-03 10:49:00,0.85,13728.0,United Kingdom
575739,22155,STAR DECORATION RUSTIC,1,2011-11-11 09:05:00,0.83,,United Kingdom
552358,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-05-09 12:20:00,1.25,15673.0,United Kingdom
569670,22208,WOOD STAMP SET THANK YOU,2,2011-10-05 13:47:00,0.83,14730.0,United Kingdom
580682,22057,CERAMIC PLATE STRAWBERRY DESIGN,16,2011-12-05 15:02:00,0.39,16968.0,United Kingdom
538397,85032C,CURIOUS IMAGES GIFT WRAP SET,48,2010-12-12 11:44:00,2.1,12753.0,Japan
558099,90176D,DIAMANTE NECKLACE PURPLE,2,2011-06-26 13:45:00,7.5,17593.0,United Kingdom
571205,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-10-14 12:41:00,4.95,15620.0,United Kingdom
561367,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-26 15:46:00,24.96,,United Kingdom
563855,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-08-19 15:29:00,0.85,14709.0,United Kingdom
575139,23691,WRAP KEEP CALM BIRTHDAY,25,2011-11-08 15:26:00,0.42,16863.0,United Kingdom
555476,22476,EMPIRE UNION JACK TV DINNER TRAY,2,2011-06-03 12:17:00,4.95,16593.0,United Kingdom
547063,22084,PAPER CHAIN KIT EMPIRE,4,2011-03-20 13:33:00,2.95,14769.0,United Kingdom
574703,22598,CHRISTMAS MUSICAL ZINC TREE,1,2011-11-06 13:59:00,0.29,15426.0,United Kingdom
577008,22633,HAND WARMER UNION JACK,2,2011-11-17 12:02:00,2.1,16869.0,United Kingdom
542521,21563,RED HEART SHAPE LOVE BUCKET ,4,2011-01-28 12:28:00,2.95,17965.0,United Kingdom
548894,22814,CARD PARTY GAMES ,1,2011-04-04 16:01:00,0.83,,United Kingdom
579508,20983,12 PENCILS TALL TUBE RED RETROSPOT,7,2011-11-29 16:33:00,1.63,,United Kingdom
562574,16225,RATTLE SNAKE EGGS,1,2011-08-07 12:42:00,1.25,14903.0,United Kingdom
572550,21843,RED RETROSPOT CAKE STAND,1,2011-10-24 17:06:00,20.79,,United Kingdom
568369,23355,HOT WATER BOTTLE KEEP CALM,2,2011-09-26 16:15:00,4.95,16710.0,United Kingdom
554487,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-05-24 13:27:00,1.25,16919.0,United Kingdom
572669,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,1,2011-10-25 13:10:00,1.45,16549.0,United Kingdom
577358,22980,PANTRY SCRUBBING BRUSH,1,2011-11-18 15:59:00,3.29,,United Kingdom
575941,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,6,2011-11-13 11:39:00,1.25,16438.0,United Kingdom
570674,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-10-11 14:59:00,0.29,14911.0,EIRE
545333,21399,BLUE POLKADOT COFFEE MUG,2,2011-03-01 16:22:00,4.13,,United Kingdom
564342,21650,ASSORTED TUTTI FRUTTI BRACELET,5,2011-08-24 14:53:00,0.19,16340.0,United Kingdom
578846,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2011-11-25 17:27:00,2.95,17757.0,United Kingdom
581023,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-12-07 10:35:00,10.79,,United Kingdom
555704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-06-06 15:06:00,2.95,14944.0,United Kingdom
577252,23334,IVORY WICKER HEART SMALL,5,2011-11-18 12:22:00,0.63,18034.0,United Kingdom
550470,22379,RECYCLING BAG RETROSPOT ,1,2011-04-18 13:49:00,4.13,,United Kingdom
539921,22123,PING MICROWAVE APRON,1,2010-12-23 11:09:00,5.95,12748.0,United Kingdom
545978,22249,DECORATION WHITE CHICK MAGIC GARDEN,6,2011-03-08 12:19:00,0.85,13975.0,United Kingdom
576064,22544,MINI JIGSAW SPACEBOY,5,2011-11-13 15:37:00,0.42,12508.0,France
579399,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-11-29 12:09:00,1.65,13137.0,United Kingdom
560018,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-07-14 12:52:00,0.83,15987.0,United Kingdom
565142,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-09-01 13:46:00,1.06,17386.0,United Kingdom
577061,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-17 14:40:00,4.95,14911.0,EIRE
574054,22366,DOORMAT AIRMAIL ,4,2011-11-02 14:07:00,8.25,18104.0,United Kingdom
546863,16016,LARGE CHINESE STYLE SCISSOR,60,2011-03-17 15:41:00,0.85,16377.0,United Kingdom
547020,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-03-18 15:42:00,0.85,17017.0,United Kingdom
580611,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-12-05 11:49:00,0.39,12748.0,United Kingdom
563155,21240,BLUE POLKADOT CUP,5,2011-08-12 11:48:00,0.85,13069.0,United Kingdom
561387,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-07-27 09:22:00,1.25,13824.0,United Kingdom
557796,23245,SET OF 3 REGENCY CAKE TINS,16,2011-06-23 09:15:00,4.15,13881.0,United Kingdom
569544,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-10-04 16:33:00,3.29,,United Kingdom
577078,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-11-17 15:17:00,3.29,,United Kingdom
581193,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-12-07 17:05:00,1.25,17097.0,Spain
555943,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-06-08 10:15:00,1.65,13520.0,Switzerland
574740,22315,200 RED + WHITE BENDY STRAWS,12,2011-11-06 16:07:00,1.25,12357.0,Switzerland
575854,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-11 12:20:00,1.45,14125.0,United Kingdom
547897,22567,20 DOLLY PEGS RETROSPOT,12,2011-03-28 11:36:00,1.25,12792.0,Portugal
548203,22926,IVORY GIANT GARDEN THERMOMETER,15,2011-03-29 16:40:00,14.95,,United Kingdom
546486,22315,200 RED + WHITE BENDY STRAWS,1,2011-03-14 11:41:00,1.25,15039.0,United Kingdom
552168,22653,BUTTON BOX ,10,2011-05-06 12:28:00,1.95,13880.0,United Kingdom
566008,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-09-08 12:04:00,2.1,16426.0,United Kingdom
547876,22891,TEA FOR ONE POLKADOT,3,2011-03-27 15:41:00,4.25,16638.0,United Kingdom
563174,22939,ADULT APRON APPLE DELIGHT,4,2011-08-12 13:40:00,4.95,16746.0,United Kingdom
550311,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2011-04-17 11:04:00,4.25,16728.0,United Kingdom
565847,37340,MULTICOLOUR SPRING FLOWER MUG,6,2011-09-07 12:44:00,1.38,,United Kingdom
549885,22849,BREAD BIN DINER STYLE MINT,1,2011-04-12 15:32:00,16.95,17204.0,United Kingdom
561209,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-07-25 16:57:00,4.13,,United Kingdom
576617,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-11-15 16:57:00,5.79,,United Kingdom
552234,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-05-06 16:01:00,1.63,,United Kingdom
569397,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-10-04 08:26:00,9.95,12747.0,United Kingdom
579754,23695,DOILY THANK YOU CARD,12,2011-11-30 14:52:00,0.42,17911.0,United Kingdom
544202,15056n,EDWARDIAN PARASOL NATURAL,1,2011-02-17 10:29:00,12.46,,United Kingdom
575904,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-11 15:28:00,1.65,18014.0,United Kingdom
575335,22197,POPCORN HOLDER,700,2011-11-09 13:56:00,0.72,12931.0,United Kingdom
539955,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2010-12-23 12:13:00,5.06,,United Kingdom
580730,21158,MOODY GIRL DOOR HANGER ,1,2011-12-05 17:28:00,3.29,,United Kingdom
552638,21371,MIRRORED WALL ART POPPIES,6,2011-05-10 13:00:00,2.55,17700.0,United Kingdom
561894,22705,WRAP GREEN PEARS ,25,2011-07-31 15:00:00,0.42,14456.0,United Kingdom
568719,22337,ANGEL DECORATION PAINTED ZINC ,1,2011-09-28 16:19:00,0.63,,United Kingdom
541271,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,2011-01-17 11:12:00,3.95,12388.0,Australia
577403,84926E,FLOWERS TILE COASTER,24,2011-11-20 10:15:00,0.29,13988.0,United Kingdom
551719,22893,MINI CAKE STAND T-LIGHT HOLDER,5,2011-05-03 16:09:00,0.83,,United Kingdom
549468,M,Manual,1,2011-04-08 14:27:00,1867.86,17940.0,United Kingdom
577483,22400,MAGNETS PACK OF 4 HOME SWEET HOME,2,2011-11-20 11:50:00,0.39,14502.0,United Kingdom
572964,22467,GUMBALL COAT RACK,6,2011-10-27 10:41:00,2.55,12630.0,Finland
549295,37370,RETRO COFFEE MUGS ASSORTED,1,2011-04-07 19:49:00,15.79,,United Kingdom
541870,15036,ASSORTED COLOURS SILK FAN,1,2011-01-24 09:39:00,1.25,,United Kingdom
561502,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-07-27 14:14:00,1.65,14305.0,United Kingdom
562688,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,2011-08-08 13:53:00,1.25,13869.0,United Kingdom
540536,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-01-09 14:21:00,1.25,17757.0,United Kingdom
574950,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,2011-11-08 09:29:00,0.83,,United Kingdom
556072,23126,FELTCRAFT GIRL AMELIE KIT,12,2011-06-08 14:57:00,4.95,16126.0,United Kingdom
565231,21931,JUMBO STORAGE BAG SUKI,2,2011-09-02 09:26:00,4.13,,United Kingdom
569641,22947,WOODEN ADVENT CALENDAR RED,1,2011-10-05 12:27:00,16.95,12841.0,United Kingdom
540418,22259,FELT FARM ANIMAL HEN,4,2011-01-07 11:04:00,0.85,,United Kingdom
579187,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-28 15:31:00,7.46,,United Kingdom
575744,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-11 10:03:00,1.69,14035.0,United Kingdom
549974,22060,LARGE CAKE STAND HANGING HEARTS,8,2011-04-13 14:31:00,3.95,17746.0,United Kingdom
552965,23084,RABBIT NIGHT LIGHT,6,2011-05-12 13:10:00,2.08,13477.0,United Kingdom
558240,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-06-27 15:27:00,3.29,,United Kingdom
570187,21147,JINGLE BELLS TREE DECORATION,2,2011-10-07 15:09:00,1.63,,United Kingdom
539451,22616,PACK OF 12 LONDON TISSUES ,2,2010-12-17 16:59:00,0.85,,United Kingdom
541423,22269,EGG CUP NATURAL CHICKEN,1,2011-01-17 17:54:00,2.46,,United Kingdom
552850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-11 14:54:00,2.95,14367.0,United Kingdom
558232,22483,RED GINGHAM TEDDY BEAR ,1,2011-06-27 14:30:00,2.95,17841.0,United Kingdom
577549,21629,SQUARE FLOOR CUSHION VINTAGE RED,1,2011-11-20 15:00:00,7.95,17841.0,United Kingdom
571601,21591,COSY HOUR CIGAR BOX MATCHES ,5,2011-10-18 10:53:00,1.25,17073.0,United Kingdom
540697,22459,CAST IRON HOOK GARDEN TROWEL,8,2011-01-11 09:20:00,2.55,16670.0,United Kingdom
554842,22519,CHILDS GARDEN BRUSH PINK,6,2011-05-26 18:17:00,2.1,14740.0,United Kingdom
578940,20723,STRAWBERRY CHARLOTTE BAG,28,2011-11-27 13:18:00,2.46,,United Kingdom
536864,21488,RED WHITE SCARF  HOT WATER BOTTLE,1,2010-12-03 11:27:00,8.47,,United Kingdom
539492,21787,RAIN PONCHO RETROSPOT,1,2010-12-20 10:14:00,1.66,,United Kingdom
569202,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-09-30 17:22:00,19.96,,United Kingdom
569415,21802,CHRISTMAS TREE HEART DECORATION,30,2011-10-04 10:14:00,0.83,,United Kingdom
555284,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-06-02 09:37:00,0.72,14298.0,United Kingdom
556482,20676,RED RETROSPOT BOWL,16,2011-06-12 13:04:00,1.25,17242.0,United Kingdom
575975,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-13 13:18:00,1.65,13536.0,United Kingdom
571797,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-19 11:41:00,6.63,,United Kingdom
539722,22197,SMALL POPCORN HOLDER,24,2010-12-21 13:45:00,0.85,14911.0,EIRE
540469,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-01-07 14:04:00,3.75,12484.0,Spain
570218,23521,CAT AND BIRD WALL ART,6,2011-10-09 12:20:00,2.89,16873.0,United Kingdom
566298,85230A,OPIUM SCENTED VOTIVE CANDLE,24,2011-09-11 15:52:00,0.29,14030.0,United Kingdom
540995,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-01-13 09:30:00,3.29,,United Kingdom
545048,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-02-27 11:48:00,1.65,14810.0,United Kingdom
571328,85049H,URBAN BLACK RIBBONS ,12,2011-10-17 11:27:00,1.25,12473.0,Germany
578092,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-22 17:19:00,0.39,16811.0,United Kingdom
550470,22505,MEMO BOARD COTTAGE DESIGN,2,2011-04-18 13:49:00,10.79,,United Kingdom
545322,21756,BATH BUILDING BLOCK WORD,18,2011-03-01 14:56:00,5.45,13599.0,United Kingdom
548739,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2011-04-04 11:28:00,9.95,15493.0,United Kingdom
562928,85124B,BLUE JUICY FRUIT PHOTO FRAME,3,2011-08-10 15:29:00,2.55,15494.0,United Kingdom
563661,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-18 11:23:00,0.85,13048.0,United Kingdom
561221,21294,ETCHED GLASS COASTER,48,2011-07-26 09:23:00,0.39,15281.0,United Kingdom
562710,22355,CHARLOTTE BAG SUKI DESIGN,50,2011-08-08 14:37:00,0.72,14298.0,United Kingdom
575748,20677,PINK POLKADOT BOWL,3,2011-11-11 10:21:00,2.46,,United Kingdom
541970,22472,TV DINNER TRAY DOLLY GIRL,3,2011-01-24 13:48:00,4.95,15179.0,United Kingdom
541809,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-01-21 14:58:00,4.96,,United Kingdom
538169,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2010-12-09 19:28:00,4.95,13230.0,United Kingdom
555359,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-06-02 14:04:00,1.45,18135.0,United Kingdom
568346,23223,CHRISTMAS TREE HANGING SILVER ,5,2011-09-26 15:28:00,1.63,14096.0,United Kingdom
555344,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-06-02 11:45:00,0.85,15311.0,United Kingdom
576213,35970,ZINC FOLKART SLEIGH BELLS,1,2011-11-14 12:47:00,1.69,18117.0,United Kingdom
571726,22983,CARD BILLBOARD FONT,12,2011-10-19 09:00:00,0.42,16191.0,United Kingdom
543806,21733,RED HANGING HEART T-LIGHT HOLDER,4,2011-02-13 12:48:00,2.95,17085.0,United Kingdom
567378,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-20 10:01:00,0.42,14911.0,EIRE
578247,23365,SET 12 COLOUR PENCILS LOVE LONDON,24,2011-11-23 12:39:00,0.65,14581.0,United Kingdom
544777,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-02-23 12:00:00,1.25,15311.0,United Kingdom
563037,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-11 15:02:00,2.95,12362.0,Belgium
540418,22256,FELT FARM ANIMAL CHICKEN,1,2011-01-07 11:04:00,2.51,,United Kingdom
550953,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2011-04-21 16:17:00,4.96,,United Kingdom
564507,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-08-25 14:34:00,0.65,15513.0,United Kingdom
555275,48194,DOORMAT HEARTS,1,2011-06-01 17:18:00,15.79,,United Kingdom
